gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status
LITCHI021637	9.80199734551791	1.15490654871512	0.987258991737498	1.16981112188462	0.242076986910273	0.622166675424034	1.16981112188462	0.0318935582558475	FALSE	3533	3533	3499	1	0.99037645	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI018997	439.084643125949	0.219987173720994	0.188065988592026	1.16973396076531	0.242108046898622	0.622166675424034	1.16973396076531	0.105551566681583	FALSE	4437	4437	4437	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI017784	1457.4202695451	0.632030375415801	0.540323387178337	1.16972611294205	0.242111206072835	0.622166675424034	1.16972611294205	0.0567774592387654	FALSE	1767	1767	1767	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI017490	1739.94934350967	-0.233984179364581	0.200035113763525	-1.16971553125013	0.242115465823279	0.622166675424034	-1.16971553125013	-0.107287748642778	FALSE	3088	3088	3088	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI000289	834.493766492335	0.278994138463395	0.238549581838913	1.16954360729835	0.242184682665754	0.622262308989904	1.16954360729835	0.0990209417480217	FALSE	1979	1979	1972	1	0.99646286	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI013161	566.705954511099	0.220090950236033	0.188250493188908	1.16913877094161	0.242347725372258	0.622570953984664	1.16913877094161	0.121187955548342	FALSE	2051	2051	1557	1	0.75914188	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI014497	411.792979279516	0.297675360876232	0.254622218416991	1.16908635360616	0.24236884143296	0.622570953984664	1.16908635360616	0.0987952769091206	FALSE	3327	3327	3327	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI021539	270.285020975924	0.209560779963925	0.179309283090321	1.16871127000361	0.242519979742478	0.622876899497091	1.16871127000361	0.104251550987526	FALSE	1816	1816	1816	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI011739	78.3095559873524	-1.0760407819786	0.920843624250396	-1.16853801627236	0.242589813955262	0.622973974162713	-1.16853801627236	-0.0348829405801664	FALSE	1653	1653	1653	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI022079	2171.12024176865	-0.256768322431875	0.219780583994508	-1.16829393099753	0.242688222570729	0.62314439296023	-1.16829393099753	-0.100699219823022	FALSE	2549	2549	429	1	0.16830129	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI014289	1463.69266610711	0.415464815020935	0.355655087243099	1.16816778368463	0.242739092773941	0.623159850211497	1.16816778368463	0.0808766464356954	FALSE	5761	5761	5761	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI004681	507.954765057952	0.24030633428071	0.205720577144454	1.1681200666279	0.242758337122761	0.623159850211497	1.1681200666279	0.10502963036277	FALSE	411	411	369	1	0.89781022	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI015839	947.13691804455	0.21707731370308	0.185893102509911	1.16775346030661	0.242906225692933	0.623429688883603	1.16775346030661	0.106534623921514	FALSE	5335	5335	3810	1	0.71415183	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI004153	925.373529832125	0.196349101295284	0.168150218446711	1.16770054246174	0.242927577920857	0.623429688883603	1.16770054246174	0.107061345136652	FALSE	1635	1635	1635	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI029736	26.9645662322609	-1.78978793799421	1.53287375027871	-1.16760296643399	0.242966953081763	0.623448456409986	-1.16760296643399	-0.0204751323960583	FALSE	1038	1038	464	1	0.44701349	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI018912	7.81382840542715	-1.5907517463385	1.3625674320952	-1.16746643789396	0.243022054402432	0.623465936866294	-1.16746643789396	-0.0230826698956688	FALSE	1824	1824	1824	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI005490	77.4954538300567	0.774035002880208	0.663039537768149	1.16740399145077	0.243047259983418	0.623465936866294	1.16740399145077	0.0468285742477794	FALSE	9609	9609	9609	1	1	PASS	1	LITCHI005491	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI026313	2646.33289354508	-0.145370211865373	0.124532148478999	-1.16733079482595	0.24307680705513	0.623465936866294	-1.16733079482595	-0.0965695806847187	FALSE	11147	11147	11147	1	1	PASS	1	LITCHI026312	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI029565	98.2401541698945	0.734139058124612	0.628990959141881	1.16716949179394	0.243141928700072	0.623465936866294	1.16716949179394	0.0491451804048566	FALSE	6553	6553	764	1	0.11658782	FAIL	1	LITCHI029566	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI029653	2195.75216931964	-0.266211173044238	0.228093029282188	-1.16711665359528	0.243163263329769	0.623465936866294	-1.16711665359528	-0.101221980661938	FALSE	2061	2061	2061	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI003550	53.1219241922909	-0.68922016004301	0.590563475450248	-1.16705517475077	0.243188088473654	0.623465936866294	-1.16705517475077	-0.0525196669564332	FALSE	2149	2149	2149	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI009136	35.8501450112023	-0.903550505267954	0.7742796242052	-1.1669563256239	0.243228007463781	0.623465936866294	-1.1669563256239	-0.0405582441718244	FALSE	5375	5375	5375	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI012141	14.1163943541638	1.09200251965973	0.935774319702005	1.16695072376797	0.243230269841487	0.623465936866294	1.16695072376797	0.0336357257599493	FALSE	1241	1241	1019	1	0.82111201	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI031836	26.0623847869484	1.17681247805664	1.008529733597	1.16685947756785	0.243267122812485	0.623478213139419	1.16685947756785	0.0309622871863233	FALSE	822	822	380	1	0.4622871	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI011754	939.702045372767	0.188720658225156	0.161752608492394	1.16672404843492	0.243321827841199	0.623536233839235	1.16672404843492	0.104852350823634	FALSE	5226	5226	4888	1	0.93532338	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI019209	362.824358747783	0.299870076274008	0.257065462438534	1.16651250397244	0.243407296072891	0.623673062608694	1.16651250397244	0.098517053002182	FALSE	3930	3930	3930	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI012952	59.7293913452266	-0.622069333235499	0.533322195543114	-1.16640435825479	0.243450997273126	0.623702851380228	-1.16640435825479	-0.0574194643969459	FALSE	246	246	246	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI029224	1919.23199372044	0.249472008431791	0.213903634841645	1.1662822308582	0.243500355035285	0.623747122073656	1.1662822308582	0.10449264414826	FALSE	4409	4409	4409	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI001427	20.4824114461274	-0.855439234874433	0.733595452810205	-1.16609124497361	0.243577556035776	0.62378222165154	-1.16609124497361	-0.0430686855906808	FALSE	591	591	491	1	0.83079526	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI010372	1250.69321698357	-0.14568412158549	0.124938397048432	-1.16604762848859	0.24359518925991	0.62378222165154	-1.16604762848859	-0.0981105020595545	FALSE	4579	4579	4579	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI017202	224.170753055859	-0.353489560185892	0.303171219908121	-1.16597334104807	0.24362522416842	0.62378222165154	-1.16597334104807	-0.0900397982575589	FALSE	2409	2409	2409	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI018042	45135.5836706372	0.184573122474492	0.158305366614343	1.16593092465489	0.24364237456639	0.62378222165154	1.16593092465489	0.104564054096809	FALSE	4398	4398	4398	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI001636	183.370236303387	-0.303680657953925	0.260499467490978	-1.16576306615461	0.243710253817224	0.62381240837629	-1.16576306615461	-0.0974154697323475	FALSE	6976	6976	288	1	0.0412844	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI013802	45.7635027385175	0.855742864316551	0.734074995644583	1.1657431044428	0.243718326893015	0.62381240837629	1.1657431044428	0.0423347568516247	FALSE	4906	4906	4906	1	1	PASS	1	LITCHI013803	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI013998	20.1138249235989	1.11100565729208	0.953165199973923	1.16559611840894	0.243777777949901	0.62388245488758	1.16559611840894	0.0330015225769063	FALSE	2091	2091	675	1	0.32281205	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI027825	414.801092987009	-0.197304913989786	0.169301904569227	-1.16540280212328	0.243855983591276	0.624000473869241	-1.16540280212328	-0.106492167257378	FALSE	2178	2178	6	1	0.00275482	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI001616	493.946216997008	0.222586882462578	0.191051107502344	1.16506460167914	0.243992844152845	0.624268533493695	1.16506460167914	0.105456822649627	FALSE	1707	1707	1707	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI023728	3037.39123482694	-0.141338386515266	0.121354542938636	-1.16467322188948	0.244151292281609	0.624591748245742	-1.16467322188948	-0.099103402064191	FALSE	11010	11010	11010	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI014516	116.234757261449	-0.425787508575963	0.365684824690335	-1.16435651639776	0.24427956177945	0.624795492764758	-1.16435651639776	-0.0794467703580999	FALSE	3473	3473	1472	1	0.42384106	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI026080	126.642663239003	0.435919610910107	0.374421091439566	1.1642496132739	0.244322869497884	0.624795492764758	1.1642496132739	0.0780376537923585	FALSE	1928	1928	933	1	0.48392116	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI019239	116.625941431829	0.363706133795479	0.31239827687734	1.16423860410179	0.244327329749716	0.624795492764758	1.16423860410179	0.0883059196751201	FALSE	1218	1218	1218	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI031108	132.027238202732	0.385636034231047	0.33126838566892	1.16411964109507	0.244375530023909	0.624836578739634	1.16411964109507	0.0840221775974171	FALSE	1868	1843	610	0.9866167	0.33098209	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI003824	95.1524321269322	-0.340915660304038	0.292915736545464	-1.16386939235381	0.244476945166888	0.625013699549057	-1.16386939235381	-0.0918747442067874	FALSE	2114	2114	184	1	0.08703879	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI008940	273.697127925645	-0.370062624100246	0.318000687740576	-1.16371642693472	0.244538950075698	0.625050862345863	-1.16371642693472	-0.087284729580947	FALSE	1800	1800	1800	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI031103	62.5386710763792	-0.437883164319644	0.376311432758576	-1.16361908302842	0.244578414414919	0.625050862345863	-1.16361908302842	-0.0766992236719658	FALSE	3532	3532	103	1	0.02916195	FAIL	1	LITCHI031104	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI005235	889.552081393251	0.308836552725715	0.265415699008269	1.16359564969099	0.244587915227034	0.625050862345863	1.16359564969099	0.0979797579765893	FALSE	6236	6236	6236	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI013602	34.1484430044384	-0.595714994060323	0.512014148916586	-1.16347369564073	0.244637364458529	0.625095079092785	-1.16347369564073	-0.0595504520095478	FALSE	576	576	576	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI021989	1850.27023686758	0.177743717244519	0.15280131199768	1.16323423484229	0.244734480070677	0.625152835654612	1.16323423484229	0.102964902058966	FALSE	2678	2678	2678	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI027090	560.578368832084	-0.213224267362671	0.183306118254604	-1.16321413269203	0.24474263392048	0.625152835654612	-1.16321413269203	-0.104659160255584	FALSE	1382	1382	1382	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI013157	612.938516305354	0.440919579031868	0.379063877707912	1.16318015237426	0.244756417476912	0.625152835654612	1.16318015237426	0.0772526113855038	FALSE	3561	3561	3380	1	0.94917158	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI030282	1363.39796819439	-0.210156914559442	0.180715641771211	-1.16291491151333	0.244864026789262	0.625255913526182	-1.16291491151333	-0.104154497549638	FALSE	4560	4560	4560	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI022011	617.059601827884	0.19781142388533	0.17010992827374	1.16284467281071	0.244892528480306	0.625255913526182	1.16284467281071	0.105206148563334	FALSE	3151	3151	3151	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI016238	149.657628307064	-0.357541028105085	0.307499508678656	-1.16273690856112	0.244936261936757	0.625255913526182	-1.16273690856112	-0.0891105706457191	FALSE	903	903	749	1	0.82945736	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI026648	179.294978032225	-0.435175124878985	0.374282156019107	-1.16269268486518	0.24495421061633	0.625255913526182	-1.16269268486518	-0.0776672313807707	FALSE	291	291	291	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI019535	93.3896218162059	0.577210592270791	0.496446467505425	1.16268445855037	0.244957549459627	0.625255913526182	1.16268445855037	0.0609556206123539	FALSE	4030	4030	4030	1	1	PASS	1	LITCHI019534	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI031095	24.7977166827087	-1.8460012977149	1.58826569746818	-1.16227486412227	0.245123833371291	0.625595099836764	-1.16227486412227	-0.0196135389278544	FALSE	1205	1205	1205	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI012092	156.202088660665	-0.817121046456433	0.703082074800496	-1.16219866178255	0.245154778130941	0.625595099836764	-1.16219866178255	-0.0441846040376182	FALSE	1035	1035	981	1	0.94782609	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI006749	1895.01143890979	0.203512259047765	0.175142550506038	1.16198067494026	0.245243314830812	0.625616783693262	1.16198067494026	0.112099412075261	FALSE	4388	4388	4388	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI019444	96.0073738043664	0.519810588465377	0.447373086736441	1.1619174328464	0.245269005194479	0.625616783693262	1.1619174328464	0.0671011675104723	FALSE	315	315	289	1	0.91746032	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI027455	77.5346073870388	-0.629683081817149	0.541942304637955	-1.16190058688592	0.245275848721655	0.625616783693262	-1.16190058688592	-0.0566319788610921	FALSE	1156	1156	96	1	0.08304498	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI015844	4980.48561315559	-0.175930259553378	0.151427246943014	-1.16181376274764	0.245311122408612	0.625616783693262	-1.16181376274764	-0.104945504463445	FALSE	4039	4039	4039	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI026389	1412.03422860212	0.1989011248976	0.171203525210136	1.16178171362691	0.24532414377275	0.625616783693262	1.16178171362691	0.105016424007836	FALSE	3167	3167	3167	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI022648	1421.56375283538	0.182273870180705	0.156925843264874	1.16152869653883	0.245426960110591	0.625693664442258	1.16152869653883	0.0979314494391623	FALSE	1656	1656	1370	1	0.82729469	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI000745	50.6023985237406	-0.539781170129245	0.464773756720408	-1.16138478630574	0.245485453134075	0.625693664442258	-1.16138478630574	-0.0666724312412731	FALSE	1140	1140	1139	1	0.99912281	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI019609	1944.41251303558	-0.427301436579704	0.367949763873396	-1.1613037390798	0.245518399482075	0.625693664442258	-1.1613037390798	-0.0785372759925569	FALSE	1450	1450	1450	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI016776	86.992758073659	0.411432516049164	0.354285330722874	1.16130271385973	0.245518816262128	0.625693664442258	1.16130271385973	0.0806681626693922	FALSE	949	949	949	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI000276	21.2605110144351	-3.03277776052931	2.61189564787975	-1.16114047779482	0.245584775920327	0.625693664442258	-1.16114047779482	-0.0112422580631023	FALSE	2050	2050	1735	1	0.84634146	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI031774	18.8496210721466	0.959201606840726	0.826114712574552	1.1610997749349	0.245601326266721	0.625693664442258	1.1610997749349	0.0377302235671234	FALSE	2462	2462	2462	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI028022	827.900202950905	-0.242263678272702	0.208651731105606	-1.16109114929933	0.245604833670015	0.625693664442258	-1.16109114929933	-0.104058008326562	FALSE	3950	3950	3950	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI026655	66.7272639175498	0.444961527000122	0.383232625481936	1.16107423380397	0.245611712043597	0.625693664442258	1.16107423380397	0.0757433988662228	FALSE	5157	5157	4248	1	0.82373473	PASS	1	LITCHI026654	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI017412	5243.45486013694	-0.169056575963418	0.145625359402036	-1.16090066082992	0.24568230009115	0.625731925046479	-1.16090066082992	-0.10382518653859	FALSE	6034	6034	6034	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI025040	346.808055597267	0.216041555284744	0.186105547391555	1.16085500036281	0.245700871492763	0.625731925046479	1.16085500036281	0.108612365316114	FALSE	4467	4467	4432	1	0.99216476	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI026833	2246.65139880712	0.349775895207687	0.301339970983155	1.1607351459765	0.245749624340223	0.625731925046479	1.1607351459765	0.0917973871826053	FALSE	3796	3796	3796	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI029209	54.9675001987941	0.567309355586443	0.488756075021523	1.16072082697174	0.245755449296989	0.625731925046479	1.16072082697174	0.0630443785363792	FALSE	312	312	312	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI011905	657.030359577583	0.330348399527504	0.284691507656433	1.16037321326132	0.245896887909889	0.626010079262608	1.16037321326132	0.0902699343444471	FALSE	3353	3353	3353	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI023979	68.9948839044067	0.925413899966972	0.797612630980395	1.16022974564669	0.245955279286241	0.626022801534785	1.16022974564669	0.0389713137637738	FALSE	3173	3173	3173	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI025951	418.136732754104	-0.240570747430055	0.20735233633611	-1.16020273357373	0.245966274298059	0.626022801534785	-1.16020273357373	-0.104279125472957	FALSE	2052	2052	328	1	0.15984405	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI001212	7.35183813687115	1.34299948451547	1.15775023747166	1.16000795426167	0.246045567597445	0.626128889349574	1.16000795426167	0.0273213866640131	FALSE	663	663	663	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI004953	160.878275255889	-0.315737832033414	0.2722013590369	-1.15994215881418	0.246072356513728	0.626128889349574	-1.15994215881418	-0.0951582750917582	FALSE	1561	1561	1561	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI020092	858.281257395087	-0.195173928389572	0.168301757404637	-1.15966660954305	0.246184569866969	0.626332455981057	-1.15966660954305	-0.103257945317284	FALSE	3629	3629	3629	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI020681	504.445276893451	0.45870365007271	0.395600398839556	1.15951260771794	0.246247300448419	0.626410093827774	1.15951260771794	0.0707689874359228	FALSE	1404	1404	1404	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI017145	42.0344781471599	-0.612266576003838	0.528111881729505	-1.15935012482343	0.24631349782496	0.626496529130981	-1.15935012482343	-0.0576973362490878	FALSE	2181	2181	2181	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI031765	13.3657231647292	-1.04489100131667	0.901629857351603	-1.15889130422752	0.246500493878025	0.626830990614789	-1.15889130422752	-0.0346474991216361	FALSE	2258	2258	1135	1	0.50265722	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI014491	81.6253804087721	-0.605144274997557	0.52218509741951	-1.15886929364321	0.246509466969981	0.626830990614789	-1.15886929364321	-0.0582632680579895	FALSE	999	999	999	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI004612	1887.26073978366	0.338494799131132	0.292128377684615	1.15871933365055	0.246570607504559	0.626904479985115	1.15871933365055	0.0962663525501261	FALSE	8624	8624	8624	1	1	PASS	1	LITCHI004613	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI029048	511.06575889914	0.506369296003743	0.437093723526036	1.15849134578932	0.24666358131718	0.627058875501707	1.15849134578932	0.068731340219215	FALSE	2269	2269	2181	1	0.96121639	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI025680	11.3020893300049	-0.954399232370675	0.82405998656085	-1.15816718192299	0.246795818143698	0.627313030562641	-1.15816718192299	-0.0381041386698217	FALSE	3590	3590	3590	1	1	PASS	1	LITCHI025679	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI031361	570.87652899125	-0.197668979824667	0.170701901627939	-1.15797760856529	0.246873174200132	0.627427639827679	-1.15797760856529	-0.105348456640726	FALSE	6671	6671	6584	1	0.98695848	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI005207	586.580088618631	0.198808481714546	0.171706249862015	1.15784068357623	0.246929057473049	0.627460319410552	1.15784068357623	0.104963089235872	FALSE	3658	3624	229	0.9907053	0.06318985	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI002090	797.266053650347	0.417640656721183	0.360722916213045	1.15778798060759	0.246950569526817	0.627460319410552	1.15778798060759	0.0799867544773389	FALSE	4419	4419	4419	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI005163	537.719782788934	0.36276922707041	0.3134029664489	1.15751689009478	0.247061242739425	0.627523461541301	1.15751689009478	0.0877535363943634	FALSE	2594	2594	2515	1	0.9695451	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI002092	7.50819391394506	-1.68183815374857	1.45299270234393	-1.15749938112935	0.247068392001645	0.627523461541301	-1.15749938112935	-0.0217303041295993	FALSE	689	689	689	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI001754	477.267448792471	0.323174825383264	0.279241988462441	1.15732890731342	0.247138007457519	0.627523461541301	1.15732890731342	0.0957530773082682	FALSE	3611	3611	3611	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI015070	2306.11727614097	0.29502711340936	0.254922206737678	1.15732213832964	0.247140771953778	0.627523461541301	1.15732213832964	0.0985414954436619	FALSE	2730	2730	2730	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI010900	21.1229001315198	-2.52016192486651	2.1775989250237	-1.15731225613049	0.247144807945991	0.627523461541301	-1.15731225613049	-0.000180639880885559	FALSE	1546	1546	1536	1	0.99353169	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI018110	26.9126175492017	0.718714324834899	0.62106341486207	1.15723178605604	0.247177674473908	0.627523461541301	1.15723178605604	0.0492448166042092	FALSE	3434	3434	3434	1	1	PASS	1	LITCHI018111	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI026747	41.4560730027105	0.71860165903057	0.620997124553092	1.1571738911798	0.247201322468828	0.627523461541301	1.1571738911798	0.0488496574119579	FALSE	1470	1470	913	1	0.62108844	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI009156	1656.98253308968	0.244894843866352	0.211652973768089	1.15705836542928	0.247248515358264	0.627561334178493	1.15705836542928	0.103830686699675	FALSE	812	812	812	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI028862	11.5446042024176	-1.42261936313938	1.22975301955965	-1.15683339704162	0.247340434257209	0.627631422331557	-1.15683339704162	-0.0270956803126472	FALSE	4480	4480	4480	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI023137	889.2213459524	-0.230325565926315	0.199106786922965	-1.15679414793343	0.247356473338393	0.627631422331557	-1.15679414793343	-0.100450943726085	FALSE	2382	2382	1946	1	0.81696054	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI006467	497.116189425383	-0.329765672398984	0.285109229783262	-1.15662924223698	0.24742386972793	0.627631422331557	-1.15662924223698	-0.0933904252716065	FALSE	3965	3965	3965	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI025505	503.868560673661	-0.26032495884212	0.225076180128562	-1.15660821457617	0.247432464584564	0.627631422331557	-1.15660821457617	-0.100827397965177	FALSE	2583	2583	2583	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI026454	6434.80958386926	-0.211842374129574	0.183160239270157	-1.15659585821523	0.247437515227242	0.627631422331557	-1.15659585821523	-0.105402534048017	FALSE	1199	1199	1199	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI023509	441.287667317997	0.219164371039628	0.189528120491409	1.15636861945013	0.247530411577387	0.627753827877751	1.15636861945013	0.104390452799478	FALSE	8417	8417	1320	1	0.15682547	FAIL	3	LITCHI023508;LITCHI023510;LITCHI023511	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI004546	6.48745406736313	-1.96012044947579	1.69523619847943	-1.15625212063897	0.247578046343728	0.627753827877751	-1.15625212063897	-0.0190905829924768	FALSE	831	831	691	1	0.83152828	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI025051	1796.15357170517	-0.699225147251559	0.604765518288731	-1.15619215399402	0.247602568384147	0.627753827877751	-1.15619215399402	-0.0507766265074868	FALSE	4744	4744	4744	1	1	PASS	1	LITCHI025052	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI028316	101.211066372875	0.372341217147787	0.322082219630495	1.1560439988738	0.247663160451263	0.627753827877751	1.1560439988738	0.0855249256858539	FALSE	327	327	327	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
